,avg_losses,avg_losses_nominal,worst_losses,num_sim,sim_len,mu,sigma,debt_ceiling,liquidation_penalty,collateral_cutoff,recovery_time,time_to_start_recovery,reentry_time,auction_efficiency,jump_severities_1,jump_severities_2,jump_severities_3,jump_probabilities_1,jump_probabilities_2,jump_probabilities_3
0,-2.3907477995898745,-70542.46775642711,-739423.4541044005,1000,365,0,1.37,3000000.0,0.13,1.75,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
1,-2.3095145516459974,-68205.8342723824,-852750.5331030223,1000,365,0,1.33,3000000.0,0.13,1.75,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
2,-7.343467652424148,-215939.3819410432,-1165290.0494729346,1000,365,0,1.37,3000000.0,0.13,1.75,3,3,7,0.9,15.0,30.0,55,0.55,1.35,1.6260000000000001
3,-2.4386528729902675,-71974.87766269558,-920723.9830220051,1000,365,0,1.37,3000000.0,0.13,1.75,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
4,1.7780292060089715,53003.79466924828,-310791.90882871905,1000,365,0,1.37,3000000.0,0.13,1.75,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
