,avg_losses,avg_losses_nominal,worst_losses,num_sim,sim_len,mu,sigma,debt_ceiling,liquidation_penalty,collateral_cutoff,recovery_time,time_to_start_recovery,reentry_time,auction_efficiency,jump_severities_1,jump_severities_2,jump_severities_3,jump_probabilities_1,jump_probabilities_2,jump_probabilities_3
0,-4.4805782740698055,-220460.45136474204,-2573531.06085059,1000,365,0,1.57,5000000.0,0.13,1.75,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
1,-4.2292871783964365,-208368.71200292898,-1329431.266430962,1000,365,0,1.37,5000000.0,0.13,1.75,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
2,-11.892874757017646,-582806.2845637462,-3154197.711631378,1000,365,0,1.57,5000000.0,0.13,1.75,3,3,7,0.9,15.0,30.0,55,0.55,1.35,1.6260000000000001
3,-4.648022413027684,-228673.00110143292,-2130661.071578488,1000,365,0,1.57,5000000.0,0.13,1.75,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
4,-9.52188472567477,-469908.52845049265,-2395158.567646376,1000,365,0,1.57,5000000.0,0.13,1.75,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
