,avg_losses,avg_losses_nominal,worst_losses,num_sim,sim_len,mu,sigma,debt_ceiling,liquidation_penalty,collateral_cutoff,recovery_time,time_to_start_recovery,reentry_time,auction_efficiency,jump_severities_1,jump_severities_2,jump_severities_3,jump_probabilities_1,jump_probabilities_2,jump_probabilities_3
0,4.182212102191425,124114.29621805304,-849.1413509477425,1000,365,0,1.57,3000000.0,0.13,1.75,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
1,3.958000401151494,117525.01459224055,-101.36364702222181,1000,365,0,1.37,3000000.0,0.13,1.75,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
2,5.728486849072564,169184.91367346508,0.0,1000,365,0,1.57,3000000.0,0.13,1.75,3,3,7,0.9,15.0,30.0,55,0.55,1.35,1.6260000000000001
3,4.517666449763674,133974.15291743216,-1591.7553272284931,1000,365,0,1.57,3000000.0,0.13,1.75,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
4,4.157817953060992,123416.17147829248,-1299.6368618958895,1000,365,0,1.57,3000000.0,0.13,1.75,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
