,avg_losses,avg_losses_nominal,worst_losses,num_sim,sim_len,mu,sigma,debt_ceiling,liquidation_penalty,collateral_cutoff,recovery_time,time_to_start_recovery,reentry_time,auction_efficiency,jump_severities_1,jump_severities_2,jump_severities_3,jump_probabilities_1,jump_probabilities_2,jump_probabilities_3
0,2.9246408305080203,144831.63576701147,-160915.4186039879,1000,365,0,1.57,5000000.0,0.13,1.5,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
1,2.8952005143127004,143316.17826394635,-56130.491953993216,1000,365,0,1.37,5000000.0,0.13,1.5,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
2,2.4295721444090934,120054.77524337516,-429158.6359485099,1000,365,0,1.57,5000000.0,0.13,1.5,3,3,7,0.9,15.0,30.0,55,0.55,1.35,1.6260000000000001
3,2.843270018467444,140774.78208450502,-314321.4582550847,1000,365,0,1.57,5000000.0,0.13,1.5,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
4,3.660631793767849,181079.94941611288,-31291.8712221249,1000,365,0,1.57,5000000.0,0.13,1.5,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
