,avg_losses,avg_losses_nominal,worst_losses,num_sim,sim_len,mu,sigma,debt_ceiling,liquidation_penalty,collateral_cutoff,recovery_time,time_to_start_recovery,reentry_time,auction_efficiency,jump_severities_1,jump_severities_2,jump_severities_3,jump_probabilities_1,jump_probabilities_2,jump_probabilities_3
0,4.119699387556828,203810.00067218364,-24.535182719633667,1000,365,0,1.57,5000000.0,0.13,1.75,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
1,3.9213630820771326,194030.72771090514,0.0,1000,365,0,1.37,5000000.0,0.13,1.75,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
2,5.811641384894072,285994.52644632093,-3637.8530282082193,1000,365,0,1.57,5000000.0,0.13,1.75,3,3,7,0.9,15.0,30.0,55,0.55,1.35,1.6260000000000001
3,4.364456922175076,215813.4493987015,-2653.1700313424662,1000,365,0,1.57,5000000.0,0.13,1.75,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
4,4.347762698185242,214989.12347014516,0.0,1000,365,0,1.57,5000000.0,0.13,1.75,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
