,avg_losses,avg_losses_nominal,worst_losses,num_sim,sim_len,mu,sigma,debt_ceiling,liquidation_penalty,collateral_cutoff,recovery_time,time_to_start_recovery,reentry_time,auction_efficiency,jump_severities_1,jump_severities_2,jump_severities_3,jump_probabilities_1,jump_probabilities_2,jump_probabilities_3
0,4.319856505445131,128168.06767492708,0.0,1000,365,0,1.57,3000000.0,0.13,1.75,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
1,3.9093791742743735,116116.88241454124,-1054.9498829696622,1000,365,0,1.37,3000000.0,0.13,1.75,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
2,5.602532725050396,165468.61066170322,0.0,1000,365,0,1.57,3000000.0,0.13,1.75,3,3,7,0.9,15.0,30.0,55,0.55,1.35,1.6260000000000001
3,4.054923182427306,120383.23718056951,0.0,1000,365,0,1.57,3000000.0,0.13,1.75,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
4,4.3348674317358835,128636.44431389812,0.0,1000,365,0,1.57,3000000.0,0.13,1.75,3,3,7,0.9,9.5,24.96,50,0.55,1.35,1.6260000000000001
